Date,Temp,City,Measuring Device,Where,Noise
1981-01-21,23.200000000000003,City C,Device 3,Suburb,5.448109874344662
1981-01-22,17.1,City C,Device 3,Suburb,6.746262162450027
1981-01-23,19.4,City C,Device 3,Suburb,7.489683132293335
1981-01-24,21.0,City C,Device 3,Suburb,7.483374284876695
1981-01-25,21.5,City C,Device 3,Suburb,6.640190797749279
1981-01-26,23.700000000000003,City C,Device 3,Suburb,3.567855013302017
1981-01-27,24.4,City C,Device 3,Suburb,6.9922386425821195
1981-01-28,22.200000000000003,City C,Device 3,Suburb,1.06602685397152
1981-01-29,20.5,City C,Device 3,Suburb,8.012279313804473
1981-01-30,20.1,City C,Device 3,Suburb,7.619017511946594
1981-01-31,20.4,City C,Device 3,Suburb,9.182243127501291
1981-02-01,20.3,City C,Device 3,Suburb,3.2336611784944385
1981-02-02,23.799999999999997,City C,Device 3,Suburb,5.558635095408811
1981-02-03,26.9,City C,Device 3,Suburb,7.574858002646623
1981-02-04,24.9,City C,Device 3,Suburb,5.953573637306768
1981-02-05,21.6,City C,Device 3,Suburb,3.719998147884642
1981-02-06,21.8,City C,Device 3,Suburb,5.9219932011411744
1981-02-07,19.6,City C,Device 3,Suburb,5.204096104005237
1981-02-08,22.1,City C,Device 3,Suburb,7.987111824231514
1981-02-09,30.0,City C,Device 3,Suburb,3.114612341735628
1981-02-10,20.0,City C,Device 3,Suburb,6.018463416706963
1981-02-11,18.7,City C,Device 3,Suburb,5.878793377041713
1981-02-12,18.9,City C,Device 3,Suburb,7.271984372891189
1981-02-13,23.299999999999997,City C,Device 3,Suburb,4.781323264364372
1981-02-14,27.0,City C,Device 3,Suburb,5.381943906716265
1981-02-15,27.1,City C,Device 3,Suburb,4.787150975297425
1981-02-16,26.200000000000003,City C,Device 3,Suburb,5.102197587661555
1981-02-17,23.4,City C,Device 3,Suburb,5.025077488272449
1981-02-18,21.6,City C,Device 3,Suburb,4.019766345854729
1981-02-19,21.1,City C,Device 3,Suburb,13.48189938217895
1981-02-20,20.7,City C,Device 3,Suburb,2.468265536186591
1981-02-21,21.6,City C,Device 3,Suburb,1.4797702810037174
1981-02-22,21.5,City C,Device 3,Suburb,2.613120161632625
1981-02-23,19.4,City C,Device 3,Suburb,2.8698423530208426
1981-02-24,19.4,City C,Device 3,Suburb,5.034309713466249
1981-02-25,23.5,City C,Device 3,Suburb,9.29279839352791
1981-02-26,21.9,City C,Device 3,Suburb,10.065151348985017
1981-02-27,22.5,City C,Device 3,Suburb,5.711973091889581
1981-02-28,26.200000000000003,City C,Device 3,Suburb,-2.494638142778988
1981-03-01,22.799999999999997,City C,Device 3,Suburb,6.153078059223977
1981-03-02,23.6,City C,Device 3,Suburb,1.0680363031238187
1981-03-03,22.0,City C,Device 3,Suburb,3.4978952744374774
1981-03-04,21.0,City C,Device 3,Suburb,1.550831635576574
1981-03-05,18.3,City C,Device 3,Suburb,6.276867738833111
1981-03-06,19.3,City C,Device 3,Suburb,3.120177666208844
1981-03-07,16.4,City C,Device 3,Suburb,7.316359032322097
1981-03-08,21.3,City C,Device 3,Suburb,6.431907189175653
1981-03-09,21.1,City C,Device 3,Suburb,4.279791299741627
1981-03-10,16.8,City C,Device 3,Suburb,5.2416811118062645
1981-03-11,17.2,City C,Device 3,Suburb,7.752259299206721
1981-03-12,19.7,City C,Device 3,Suburb,3.883604252371633
1981-03-13,16.8,City C,Device 3,Suburb,7.7468566564797
1981-03-14,16.3,City C,Device 3,Suburb,4.9420519799372595
1981-03-15,15.600000000000001,City C,Device 3,Suburb,5.808192358414584
1981-03-16,16.7,City C,Device 3,Suburb,7.39772261340656
1981-03-17,19.2,City C,Device 3,Suburb,8.994597570736785
1981-03-18,16.2,City C,Device 3,Suburb,6.562436596633216
1981-03-19,21.9,City C,Device 3,Suburb,5.17511565188899
1981-03-20,21.7,City C,Device 3,Suburb,7.162057804286507
1981-03-21,13.100000000000001,City C,Device 3,Suburb,0.3636570877406191
1981-03-22,13.0,City C,Device 3,Suburb,9.91688480946188
1981-03-23,13.8,City C,Device 3,Suburb,1.023526202915042
1981-03-24,18.4,City C,Device 3,Suburb,7.711128299653868
1981-03-25,15.899999999999999,City C,Device 3,Suburb,3.307508208363852
1981-03-26,18.4,City C,Device 3,Suburb,6.521754753618119
1981-03-27,16.0,City C,Device 3,Suburb,4.650297727829763
1981-03-28,20.0,City C,Device 3,Suburb,5.91076927720633
1981-03-29,20.7,City C,Device 3,Suburb,2.5976388812996993
1981-03-30,19.5,City C,Device 3,Suburb,-1.4818840128990036
1981-03-31,20.8,City C,Device 3,Suburb,6.219966948045615
1981-04-01,21.7,City C,Device 3,Suburb,3.1984869841271544
1981-04-02,21.8,City C,Device 3,Suburb,3.0540926971952693
1981-04-03,22.5,City C,Device 3,Suburb,2.824030589653853
1981-04-04,22.1,City C,Device 3,Suburb,10.953233746655364
1981-04-05,23.1,City C,Device 3,Suburb,3.2534226856210013
1981-04-06,21.6,City C,Device 3,Suburb,5.980438937357166
1981-04-07,15.0,City C,Device 3,Suburb,1.5186704183916886
1981-04-08,19.9,City C,Device 3,Suburb,9.569290141783954
1981-04-09,20.9,City C,Device 3,Suburb,3.331196094151198
1981-04-10,18.0,City C,Device 3,Suburb,-2.8019254273392846
1981-04-11,12.600000000000001,City C,Device 3,Suburb,13.135849621685466
1981-04-12,16.5,City C,Device 3,Suburb,1.7055541023283438
1981-04-13,18.5,City C,Device 3,Suburb,8.926797002844502
1981-04-14,18.0,City C,Device 3,Suburb,7.1992176816273385
1981-04-15,18.3,City C,Device 3,Suburb,6.9565389074450845
1981-04-16,17.1,City C,Device 3,Suburb,4.305545508887512
1981-04-17,17.4,City C,Device 3,Suburb,5.567596255475296
1981-04-18,18.2,City C,Device 3,Suburb,8.671808026750693
1981-04-19,18.8,City C,Device 3,Suburb,4.0972078514018015
1981-04-20,15.600000000000001,City C,Device 3,Suburb,5.753928896258833
1981-04-21,14.0,City C,Device 3,Suburb,7.784870644775202
1981-04-22,15.0,City C,Device 3,Suburb,5.250166511707728
1981-04-23,14.8,City C,Device 3,Suburb,3.7250504147046266
1981-04-24,16.5,City C,Device 3,Suburb,9.355036724953802
1981-04-25,13.899999999999999,City C,Device 3,Suburb,6.0250657966186605
1981-04-26,12.399999999999999,City C,Device 3,Suburb,4.624482006238914
1981-04-27,14.899999999999999,City C,Device 3,Suburb,2.6723155280844004
1981-04-28,14.3,City C,Device 3,Suburb,1.9832083341320783
1981-04-29,14.899999999999999,City C,Device 3,Suburb,7.681352316143123
1981-04-30,12.399999999999999,City C,Device 3,Suburb,7.847804258700143
1981-05-01,13.600000000000001,City C,Device 3,Suburb,-1.5121331772312105
1981-05-02,16.9,City C,Device 3,Suburb,3.153525081722735
1981-05-03,19.0,City C,Device 3,Suburb,7.894664410608877
1981-05-04,13.600000000000001,City C,Device 3,Suburb,12.272919857793545
1981-05-05,15.0,City C,Device 3,Suburb,11.451061422778684
1981-05-06,18.5,City C,Device 3,Suburb,7.8255985257263765
1981-05-07,17.0,City C,Device 3,Suburb,9.119997365378333
1981-05-08,15.5,City C,Device 3,Suburb,3.4177416290989973
1981-05-09,15.7,City C,Device 3,Suburb,7.323603570586939
1981-05-10,13.100000000000001,City C,Device 3,Suburb,1.2885058972058632
1981-05-11,15.100000000000001,City C,Device 3,Suburb,3.314370961193423
1981-05-12,15.600000000000001,City C,Device 3,Suburb,5.962913249806297
1981-05-13,10.3,City C,Device 3,Suburb,11.503811210150468
1981-05-14,11.600000000000001,City C,Device 3,Suburb,7.243889988013496
1981-05-15,13.5,City C,Device 3,Suburb,5.821481271999707
1981-05-16,16.2,City C,Device 3,Suburb,4.489749311942455
1981-05-17,14.8,City C,Device 3,Suburb,1.0326710859732513
1981-05-18,10.899999999999999,City C,Device 3,Suburb,6.808589006862032
1981-05-19,8.2,City C,Device 3,Suburb,3.952718910250305
1981-05-20,7.100000000000001,City C,Device 3,Suburb,5.717134116891335
1981-05-21,8.399999999999999,City C,Device 3,Suburb,2.3320072580764544
1981-05-22,10.399999999999999,City C,Device 3,Suburb,5.363764861110735
1981-05-23,14.600000000000001,City C,Device 3,Suburb,0.3889133991813143
1981-05-24,16.5,City C,Device 3,Suburb,6.511718657569108
1981-05-25,17.3,City C,Device 3,Suburb,8.959177735915777
1981-05-26,17.6,City C,Device 3,Suburb,7.741852444637349
1981-05-27,16.0,City C,Device 3,Suburb,11.34147127735833
1981-05-28,16.2,City C,Device 3,Suburb,5.973660547787221
1981-05-29,16.4,City C,Device 3,Suburb,6.516090324537663
1981-05-30,16.8,City C,Device 3,Suburb,6.544594513567532
1981-05-31,17.8,City C,Device 3,Suburb,2.3608105951633256
1981-06-01,16.6,City C,Device 3,Suburb,11.459700407788857
1981-06-02,15.600000000000001,City C,Device 3,Suburb,7.965734253225797
1981-06-03,14.8,City C,Device 3,Suburb,4.27152073557745
1981-06-04,16.2,City C,Device 3,Suburb,2.2915047724886546
1981-06-05,10.7,City C,Device 3,Suburb,6.744527849724368
1981-06-06,12.100000000000001,City C,Device 3,Suburb,7.572642660771184
1981-06-07,7.5,City C,Device 3,Suburb,5.413654603729483
1981-06-08,8.5,City C,Device 3,Suburb,5.558223551340061
1981-06-09,9.600000000000001,City C,Device 3,Suburb,4.4356494997071
1981-06-10,16.0,City C,Device 3,Suburb,4.99175781281608
1981-06-11,10.7,City C,Device 3,Suburb,9.005423983155893
1981-06-12,12.7,City C,Device 3,Suburb,9.20185365741407
1981-06-13,15.399999999999999,City C,Device 3,Suburb,0.49946934951562394
1981-06-14,16.4,City C,Device 3,Suburb,5.416636623608513
1981-06-15,14.2,City C,Device 3,Suburb,1.3876959509908922
1981-06-16,11.100000000000001,City C,Device 3,Suburb,0.992913644904176
1981-06-17,7.699999999999999,City C,Device 3,Suburb,6.7578583595585195
1981-06-18,9.3,City C,Device 3,Suburb,2.475291986070533
1981-06-19,11.3,City C,Device 3,Suburb,-4.460072350573146
1981-06-20,8.8,City C,Device 3,Suburb,6.935457959385735
1981-06-21,9.399999999999999,City C,Device 3,Suburb,8.846425490267961
1981-06-22,12.100000000000001,City C,Device 3,Suburb,11.116331418735681
1981-06-23,9.8,City C,Device 3,Suburb,3.8111201244720707
1981-06-24,10.8,City C,Device 3,Suburb,9.336335924038691
1981-06-25,11.2,City C,Device 3,Suburb,-2.8630349074239954
1981-06-26,12.3,City C,Device 3,Suburb,1.8698011792889417
1981-06-27,14.2,City C,Device 3,Suburb,6.556908114225037
1981-06-28,15.2,City C,Device 3,Suburb,6.414602804261855
1981-06-29,14.5,City C,Device 3,Suburb,8.96125373819546
1981-06-30,14.5,City C,Device 3,Suburb,7.8700684688961875
1981-07-01,15.7,City C,Device 3,Suburb,4.755289941044901
1981-07-02,15.0,City C,Device 3,Suburb,9.587743590204303
1981-07-03,11.5,City C,Device 3,Suburb,7.059447920394938
1981-07-04,12.0,City C,Device 3,Suburb,10.151266199168969
1981-07-05,12.399999999999999,City C,Device 3,Suburb,2.5871690218303582
1981-07-06,13.100000000000001,City C,Device 3,Suburb,5.900761028960565
1981-07-07,11.600000000000001,City C,Device 3,Suburb,3.711212978299024
1981-07-08,13.3,City C,Device 3,Suburb,7.4177399220157705
1981-07-09,13.899999999999999,City C,Device 3,Suburb,4.341343498717503
1981-07-10,9.600000000000001,City C,Device 3,Suburb,4.24444340824975
1981-07-11,11.8,City C,Device 3,Suburb,1.0205310566696366
1981-07-12,10.7,City C,Device 3,Suburb,5.924612401509197
1981-07-13,11.100000000000001,City C,Device 3,Suburb,8.346468122284424
1981-07-14,12.0,City C,Device 3,Suburb,8.024586832730787
1981-07-15,12.2,City C,Device 3,Suburb,-4.048095955627895
1981-07-16,11.3,City C,Device 3,Suburb,0.141062918538033
1981-07-17,13.8,City C,Device 3,Suburb,11.015421576639774
1981-07-18,10.0,City C,Device 3,Suburb,4.437120952666321
1981-07-19,12.399999999999999,City C,Device 3,Suburb,4.553176312566574
1981-07-20,15.100000000000001,City C,Device 3,Suburb,8.496006323417621
1981-07-21,17.0,City C,Device 3,Suburb,5.589935884900714
1981-07-22,14.0,City C,Device 3,Suburb,3.102229572831291
1981-07-23,13.899999999999999,City C,Device 3,Suburb,4.370459154419244
1981-07-24,14.8,City C,Device 3,Suburb,10.691482062157643
1981-07-25,14.0,City C,Device 3,Suburb,0.8558265406343901
1981-07-26,14.2,City C,Device 3,Suburb,8.903674513187484
1981-07-27,12.7,City C,Device 3,Suburb,4.06282365442569
1981-07-28,13.0,City C,Device 3,Suburb,4.186313854639216
1981-07-29,11.100000000000001,City C,Device 3,Suburb,10.588739269320415
1981-07-30,8.5,City C,Device 3,Suburb,3.071379215241104
1981-07-31,8.2,City C,Device 3,Suburb,7.505175096083445
1981-08-01,10.7,City C,Device 3,Suburb,3.910839647615924
1981-08-02,12.7,City C,Device 3,Suburb,0.7037989215532772
1981-08-03,14.0,City C,Device 3,Suburb,4.501940390916007
1981-08-04,15.0,City C,Device 3,Suburb,8.506779122983614
1981-08-05,11.2,City C,Device 3,Suburb,4.442323467133264
1981-08-06,11.899999999999999,City C,Device 3,Suburb,6.648265480940535
1981-08-07,11.5,City C,Device 3,Suburb,5.565659945840488
1981-08-08,11.8,City C,Device 3,Suburb,5.140494073992324
1981-08-09,12.0,City C,Device 3,Suburb,3.747506531797507
1981-08-10,10.2,City C,Device 3,Suburb,5.39534690155257
1981-08-11,8.0,City C,Device 3,Suburb,-1.0986803559993952
1981-08-12,10.600000000000001,City C,Device 3,Suburb,3.6550350331251376
1981-08-13,12.899999999999999,City C,Device 3,Suburb,-0.4118308759477065
1981-08-14,14.0,City C,Device 3,Suburb,5.809096540429311
1981-08-15,13.600000000000001,City C,Device 3,Suburb,6.06398145918776
1981-08-16,15.3,City C,Device 3,Suburb,2.6118042515140134
1981-08-17,15.5,City C,Device 3,Suburb,7.403922825372296
1981-08-18,12.600000000000001,City C,Device 3,Suburb,6.187491653408443
1981-08-19,14.7,City C,Device 3,Suburb,5.88071626174477
1981-08-20,17.5,City C,Device 3,Suburb,3.9157884183945812
1981-08-21,12.399999999999999,City C,Device 3,Suburb,6.4183790110542205
1981-08-22,12.899999999999999,City C,Device 3,Suburb,8.162621106907302
1981-08-23,8.899999999999999,City C,Device 3,Suburb,3.0186704277195386
1981-08-24,11.600000000000001,City C,Device 3,Suburb,2.5494667224194294
1981-08-25,9.600000000000001,City C,Device 3,Suburb,8.56703227117517
1981-08-26,12.0,City C,Device 3,Suburb,-1.955285433062218
1981-08-27,11.0,City C,Device 3,Suburb,-2.851870283163805
1981-08-28,10.5,City C,Device 3,Suburb,-0.4441812627017887
1981-08-29,13.100000000000001,City C,Device 3,Suburb,5.545223089488591
1981-08-30,10.5,City C,Device 3,Suburb,5.457122621956714
1981-08-31,11.2,City C,Device 3,Suburb,6.489515115074837
1981-09-01,13.0,City C,Device 3,Suburb,5.227931871268166
1981-09-02,15.3,City C,Device 3,Suburb,9.612139423192993
1981-09-03,14.8,City C,Device 3,Suburb,9.727350337586492
1981-09-04,14.600000000000001,City C,Device 3,Suburb,8.477031916588869
1981-09-05,13.5,City C,Device 3,Suburb,1.5325991855373942
1981-09-06,12.5,City C,Device 3,Suburb,6.090733657971333
1981-09-07,16.2,City C,Device 3,Suburb,2.401391957897174
1981-09-08,19.6,City C,Device 3,Suburb,3.4978689032194206
1981-09-09,16.7,City C,Device 3,Suburb,1.9299133955394572
1981-09-10,12.8,City C,Device 3,Suburb,5.032137279883195
1981-09-11,17.3,City C,Device 3,Suburb,6.63237225076266
1981-09-12,15.100000000000001,City C,Device 3,Suburb,5.2360761495220585
1981-09-13,16.5,City C,Device 3,Suburb,1.4198939289112174
1981-09-14,12.3,City C,Device 3,Suburb,0.4218944360521917
1981-09-15,15.899999999999999,City C,Device 3,Suburb,2.7137455842646045
1981-09-16,19.1,City C,Device 3,Suburb,2.66708492787216
1981-09-17,15.7,City C,Device 3,Suburb,7.352819501321253
1981-09-18,21.9,City C,Device 3,Suburb,4.042157423755043
1981-09-19,15.5,City C,Device 3,Suburb,4.434000983284644
1981-09-20,11.5,City C,Device 3,Suburb,4.529194799051526
1981-09-21,16.0,City C,Device 3,Suburb,8.290544443568425
1981-09-22,11.3,City C,Device 3,Suburb,9.908345366479857
1981-09-23,15.5,City C,Device 3,Suburb,6.281175611522538
1981-09-24,12.2,City C,Device 3,Suburb,4.255082500439229
1981-09-25,12.600000000000001,City C,Device 3,Suburb,9.207504578856922
1981-09-26,15.7,City C,Device 3,Suburb,6.3147241790525985
1981-09-27,12.8,City C,Device 3,Suburb,3.736709344802559
1981-09-28,14.600000000000001,City C,Device 3,Suburb,8.031721133892619
1981-09-29,16.4,City C,Device 3,Suburb,5.6216898380345
1981-09-30,17.4,City C,Device 3,Suburb,0.6979078131437468
1981-10-01,13.899999999999999,City C,Device 3,Suburb,6.8807189179108885
1981-10-02,18.2,City C,Device 3,Suburb,5.899475605325872
1981-10-03,13.600000000000001,City C,Device 3,Suburb,-0.5699242666721993
1981-10-04,11.2,City C,Device 3,Suburb,-1.4531294656118732
1981-10-05,16.4,City C,Device 3,Suburb,5.408903016110817
1981-10-06,18.2,City C,Device 3,Suburb,7.050068763737808
1981-10-07,19.3,City C,Device 3,Suburb,6.825740150383089
1981-10-08,12.3,City C,Device 3,Suburb,0.9170606782863322
1981-10-09,17.9,City C,Device 3,Suburb,3.958970152665244
1981-10-10,12.8,City C,Device 3,Suburb,6.999769757085765
1981-10-11,11.2,City C,Device 3,Suburb,0.39274337362432554
1981-10-12,10.600000000000001,City C,Device 3,Suburb,5.255848946537439
1981-10-13,15.0,City C,Device 3,Suburb,5.639987808192964
1981-10-14,18.3,City C,Device 3,Suburb,7.771267907191895
1981-10-15,13.3,City C,Device 3,Suburb,-2.361675790993802
1981-10-16,15.2,City C,Device 3,Suburb,5.434961981003319
1981-10-17,13.600000000000001,City C,Device 3,Suburb,11.05436555702109
1981-10-18,12.3,City C,Device 3,Suburb,3.136377983626776
1981-10-19,15.399999999999999,City C,Device 3,Suburb,4.051282017103339
1981-10-20,16.2,City C,Device 3,Suburb,7.861976690655045
1981-10-21,18.2,City C,Device 3,Suburb,2.7105721967519703
1981-10-22,16.4,City C,Device 3,Suburb,8.470864653794075
1981-10-23,14.100000000000001,City C,Device 3,Suburb,6.621599483733835
1981-10-24,11.600000000000001,City C,Device 3,Suburb,0.2777797245987994
1981-10-25,13.399999999999999,City C,Device 3,Suburb,5.301780253039177
1981-10-26,14.7,City C,Device 3,Suburb,0.6230541230390667
1981-10-27,18.2,City C,Device 3,Suburb,7.857643455294484
1981-10-28,17.5,City C,Device 3,Suburb,-0.04202341831393497
1981-10-29,16.0,City C,Device 3,Suburb,-0.43526114415741546
1981-10-30,16.0,City C,Device 3,Suburb,1.5880867661776623
1981-10-31,16.7,City C,Device 3,Suburb,2.590782001539567
1981-11-01,14.2,City C,Device 3,Suburb,8.944822362554078
1981-11-02,16.5,City C,Device 3,Suburb,4.945227394477859
1981-11-03,18.6,City C,Device 3,Suburb,5.873013627111174
1981-11-04,18.7,City C,Device 3,Suburb,8.22469924563531
1981-11-05,15.399999999999999,City C,Device 3,Suburb,2.906570299619809
1981-11-06,16.5,City C,Device 3,Suburb,3.265022848940644
1981-11-07,12.600000000000001,City C,Device 3,Suburb,2.457642386450864
1981-11-08,14.600000000000001,City C,Device 3,Suburb,7.354713942162119
1981-11-09,19.2,City C,Device 3,Suburb,9.899828628737112
1981-11-10,20.7,City C,Device 3,Suburb,5.776227482936793
1981-11-11,15.5,City C,Device 3,Suburb,3.1301600188654497
1981-11-12,15.5,City C,Device 3,Suburb,3.4389169185899156
1981-11-13,14.7,City C,Device 3,Suburb,1.6630571293807757
1981-11-14,14.5,City C,Device 3,Suburb,7.19343610867569
1981-11-15,16.3,City C,Device 3,Suburb,1.8112137128829473
1981-11-16,13.899999999999999,City C,Device 3,Suburb,4.236100803603193
1981-11-17,14.399999999999999,City C,Device 3,Suburb,1.4931159656023008
1981-11-18,16.9,City C,Device 3,Suburb,-0.6983892988643516
1981-11-19,16.7,City C,Device 3,Suburb,-2.6198662099170225
1981-11-20,18.4,City C,Device 3,Suburb,2.3301154690368895
1981-11-21,17.6,City C,Device 3,Suburb,5.654235493358508
1981-11-22,15.100000000000001,City C,Device 3,Suburb,4.046553301055655
1981-11-23,20.8,City C,Device 3,Suburb,4.329275337634339
1981-11-24,18.6,City C,Device 3,Suburb,1.7858603588398978
1981-11-25,16.9,City C,Device 3,Suburb,2.2049553135210904
1981-11-26,14.899999999999999,City C,Device 3,Suburb,1.7968929713169355
1981-11-27,17.6,City C,Device 3,Suburb,5.633700983480119
1981-11-28,22.799999999999997,City C,Device 3,Suburb,11.142964511430675
1981-11-29,20.0,City C,Device 3,Suburb,4.590882470730503
1981-11-30,18.6,City C,Device 3,Suburb,0.892158784360026
1981-12-01,18.4,City C,Device 3,Suburb,8.817869993883482
1981-12-02,15.5,City C,Device 3,Suburb,2.0043007556323853
1981-12-03,19.2,City C,Device 3,Suburb,6.672597924131963
1981-12-04,16.5,City C,Device 3,Suburb,3.6720337709895405
1981-12-05,18.0,City C,Device 3,Suburb,5.2432496173937775
1981-12-06,20.0,City C,Device 3,Suburb,15.297990295386677
1981-12-07,19.7,City C,Device 3,Suburb,2.7574211942611986
1981-12-08,17.6,City C,Device 3,Suburb,3.239958680907632
1981-12-09,17.5,City C,Device 3,Suburb,6.125706353307728
1981-12-10,18.5,City C,Device 3,Suburb,4.934159708506183
1981-12-11,19.8,City C,Device 3,Suburb,3.781787296413535
1981-12-12,22.200000000000003,City C,Device 3,Suburb,2.934777370494222
1981-12-13,14.7,City C,Device 3,Suburb,6.771481598600916
1981-12-14,17.1,City C,Device 3,Suburb,8.232129702879146
1981-12-15,17.8,City C,Device 3,Suburb,2.1437477850535394
1981-12-16,16.2,City C,Device 3,Suburb,1.5907006960469134
1981-12-17,21.4,City C,Device 3,Suburb,10.489718714141471
1981-12-18,20.6,City C,Device 3,Suburb,0.7245314832128606
1981-12-19,18.3,City C,Device 3,Suburb,7.14600034731432
1981-12-20,16.0,City C,Device 3,Suburb,6.317382119656406
1981-12-21,16.1,City C,Device 3,Suburb,1.6910913532268843
1981-12-22,20.0,City C,Device 3,Suburb,7.278480778985283
1981-12-23,17.8,City C,Device 3,Suburb,1.6903509611807417
1981-12-24,20.0,City C,Device 3,Suburb,1.7313467046108748
1981-12-25,19.2,City C,Device 3,Suburb,0.8313492845884518
1981-12-26,19.0,City C,Device 3,Suburb,7.502849615755272
1981-12-27,20.5,City C,Device 3,Suburb,3.6519624573428207
1981-12-28,18.3,City C,Device 3,Suburb,8.255753961109832
1981-12-29,20.6,City C,Device 3,Suburb,2.569579908068873
1981-12-30,20.2,City C,Device 3,Suburb,6.843987758376068
1981-12-31,22.4,City C,Device 3,Suburb,9.222231783973664
1982-01-01,22.0,City C,Device 3,Suburb,4.7419594607205875
1982-01-02,20.0,City C,Device 3,Suburb,1.623641761249404
1982-01-03,18.5,City C,Device 3,Suburb,3.9722871730628633
1982-01-04,20.2,City C,Device 3,Suburb,8.770212412643996
1982-01-05,18.0,City C,Device 3,Suburb,7.21728150872787
1982-01-06,17.5,City C,Device 3,Suburb,3.8420357194137646
1982-01-07,19.1,City C,Device 3,Suburb,-0.23311712366167647
1982-01-08,19.8,City C,Device 3,Suburb,7.146610355170155
1982-01-09,21.2,City C,Device 3,Suburb,9.892718762241124
1982-01-10,20.8,City C,Device 3,Suburb,9.945782231153252
1982-01-11,24.1,City C,Device 3,Suburb,6.298370598903616
1982-01-12,27.200000000000003,City C,Device 3,Suburb,4.426912485801177
1982-01-13,20.9,City C,Device 3,Suburb,2.641636189279497
1982-01-14,18.0,City C,Device 3,Suburb,3.2821945480680994
1982-01-15,19.1,City C,Device 3,Suburb,0.05074908795598354
1982-01-16,20.8,City C,Device 3,Suburb,11.403654676737993
1982-01-17,29.0,City C,Device 3,Suburb,4.91910683215091
1982-01-18,23.0,City C,Device 3,Suburb,12.153215415403631
1982-01-19,24.700000000000003,City C,Device 3,Suburb,4.776507753880439
1982-01-20,30.200000000000003,City C,Device 3,Suburb,0.1450462051700736
1982-01-21,25.5,City C,Device 3,Suburb,10.584695306832469
1982-01-22,24.299999999999997,City C,Device 3,Suburb,2.4205189283974833
1982-01-23,20.8,City C,Device 3,Suburb,3.6862753669535357
1982-01-24,22.0,City C,Device 3,Suburb,9.945653269986822
1982-01-25,23.4,City C,Device 3,Suburb,9.376319632298816
1982-01-26,18.3,City C,Device 3,Suburb,-1.0786192475015781
1982-01-27,19.6,City C,Device 3,Suburb,5.003164309825481
1982-01-28,17.5,City C,Device 3,Suburb,1.7313949846955698
1982-01-29,22.0,City C,Device 3,Suburb,6.6174146662116815
1982-01-30,22.1,City C,Device 3,Suburb,10.43653127478505
1982-01-31,19.0,City C,Device 3,Suburb,3.447530532614075
1982-02-01,19.6,City C,Device 3,Suburb,9.479668401962162
1982-02-02,18.3,City C,Device 3,Suburb,2.2140671738619426
1982-02-03,19.8,City C,Device 3,Suburb,11.516811547464373
1982-02-04,20.1,City C,Device 3,Suburb,2.523038327208403
1982-02-05,18.1,City C,Device 3,Suburb,3.6099860964910064
1982-02-06,18.6,City C,Device 3,Suburb,5.89087210327193
1982-02-07,24.5,City C,Device 3,Suburb,0.798216659994047
1982-02-08,27.700000000000003,City C,Device 3,Suburb,9.648826559633788
1982-02-09,22.200000000000003,City C,Device 3,Suburb,1.7899492876126688
1982-02-10,18.5,City C,Device 3,Suburb,6.841854692239465
1982-02-11,20.4,City C,Device 3,Suburb,1.1326098815752381
1982-02-12,22.0,City C,Device 3,Suburb,5.3293488383370535
1982-02-13,24.200000000000003,City C,Device 3,Suburb,4.968421473736956
1982-02-14,27.799999999999997,City C,Device 3,Suburb,3.8352772790323804
1982-02-15,31.299999999999997,City C,Device 3,Suburb,6.467657581269478
1982-02-16,23.200000000000003,City C,Device 3,Suburb,1.6495032282912496
1982-02-17,22.0,City C,Device 3,Suburb,9.56559730000249
1982-02-18,19.8,City C,Device 3,Suburb,5.607342070741937
1982-02-19,17.8,City C,Device 3,Suburb,-3.3743321137654974
1982-02-20,20.5,City C,Device 3,Suburb,11.016684727663943
1982-02-21,20.6,City C,Device 3,Suburb,6.358140866709089
1982-02-22,18.1,City C,Device 3,Suburb,9.66069566468632
1982-02-23,20.2,City C,Device 3,Suburb,4.469190328323885
1982-02-24,19.1,City C,Device 3,Suburb,-1.7878459790368115
1982-02-25,17.5,City C,Device 3,Suburb,3.740846390261485
1982-02-26,19.6,City C,Device 3,Suburb,1.3217901162808507
1982-02-27,15.399999999999999,City C,Device 3,Suburb,4.884552613145662
1982-02-28,18.9,City C,Device 3,Suburb,3.5518194129033542
1982-03-01,16.9,City C,Device 3,Suburb,5.627036840210109
1982-03-02,18.5,City C,Device 3,Suburb,-0.2932242418921529
1982-03-03,14.8,City C,Device 3,Suburb,5.16134721328124
1982-03-04,19.0,City C,Device 3,Suburb,3.6212545004828955
1982-03-05,26.5,City C,Device 3,Suburb,6.90052661233578
1982-03-06,24.5,City C,Device 3,Suburb,-0.07690764655115512
1982-03-07,21.7,City C,Device 3,Suburb,3.724787072733241
1982-03-08,24.1,City C,Device 3,Suburb,9.975198019423779
1982-03-09,16.0,City C,Device 3,Suburb,1.4568113067866082
1982-03-10,14.0,City C,Device 3,Suburb,7.214161056077909
1982-03-11,15.0,City C,Device 3,Suburb,8.99151834558457
1982-03-12,19.6,City C,Device 3,Suburb,4.969730694930416
1982-03-13,17.5,City C,Device 3,Suburb,7.9655319266574205
1982-03-14,22.200000000000003,City C,Device 3,Suburb,8.124318903131428
1982-03-15,24.200000000000003,City C,Device 3,Suburb,9.709266529736581
1982-03-16,27.200000000000003,City C,Device 3,Suburb,3.8965033959023394
